time0,time1,time2,time4,time6,time12,time24,time48,time72
7.145599,7.096454,6.909661,6.90643,7.298323,6.836255,6.928473,7.063806,7.118613
6.946988,6.961182,7.791234,7.92043,7.361019,7.555032,7.285953,7.145938,7.24302
6.844544,6.5703,6.459914,6.45098,6.832362,6.33868,6.632288,7.28107,7.633691
6.246436,6.040366,6.206221,6.305029,6.612337,6.273301,6.218574,6.540769,6.571423
9.480892,9.462765,9.957068,10.815093,11.83573,10.903941,11.703551,10.933498,11.144555
6.258284,6.181533,6.124472,6.312762,8.032484,6.055733,6.257187,10.675158,10.875945
7.171154,7.089224,6.814155,6.51982,6.607808,6.48897,6.699862,6.563557,6.700698
7.10119,6.908793,6.845274,6.745675,6.802215,6.824224,7.211255,6.700287,6.632333
8.876784,9.179303,9.954948,9.144582,8.505669,9.301514,8.591869,8.632049,8.265062
6.531344,6.630735,6.405616,6.485984,7.922676,6.412866,6.564032,9.344968,9.42354
9.095174,8.753378,8.45986,7.572617,7.191611,7.266475,7.008291,7.205643,7.711741
10.002102,9.448009,9.489387,9.841487,9.155257,9.743089,9.534834,8.799391,8.638809
11.155597,10.583958,9.689923,8.040928,7.942307,7.724772,7.42134,7.975605,8.466513
13.193462,12.938958,13.054419,12.984569,8.975452,12.322978,9.672496,7.765836,7.657192
11.093925,10.878427,11.970121,12.085427,10.949178,11.711633,10.432252,10.72793,10.64359
10.516588,11.167617,11.534994,12.581879,14.407015,13.398151,13.555855,14.550967,14.288367
9.207491,8.624266,8.411124,8.521884,9.882069,8.94705,9.416029,9.806411,9.830593
6.139841,6.136728,6.263207,6.179312,6.326034,6.136954,6.223851,6.553237,6.807578
8.545498,8.129185,7.61407,7.752191,8.07675,7.944439,8.041619,8.125742,7.907086
7.734003,7.618901,8.34036,7.508219,7.272817,7.368084,7.12005,7.208862,7.191244
9.77651,9.546119,9.831873,10.506489,10.329712,10.850292,10.751752,9.718511,9.461986
6.498313,6.708565,6.984987,7.006599,7.407752,6.770411,6.741804,7.549747,8.074837
8.945416,8.780598,8.646169,8.80227,8.797035,8.96321,8.855059,8.51988,8.584781
6.329874,6.306043,6.408364,6.454739,7.064038,6.544111,6.598288,7.361066,7.30209
7.39709,6.870893,6.582405,7.321855,6.392072,7.45336,6.78309,6.321263,6.541939
6.914844,6.716921,6.560597,6.524988,6.923939,6.661738,6.699228,6.85466,6.904564
8.446014,9.311831,9.293621,9.367477,8.733077,8.950558,8.11032,9.972676,10.232011
6.204593,6.259245,6.454133,6.42795,6.421264,6.384588,6.427772,6.565507,6.458123
9.481334,9.708751,8.553113,8.40815,6.970355,7.288379,6.862926,6.984119,6.941281
6.803914,6.770158,7.229216,6.680056,7.028575,6.632771,6.694975,7.161174,7.192881
11.59534,11.549876,11.611281,11.855994,11.603085,11.903732,11.626502,11.189927,11.517602
8.768996,9.164282,9.436068,9.380129,11.762503,10.210558,11.896302,11.161535,10.692195
6.466286,6.587825,6.363043,7.292468,7.145476,7.649322,7.194326,7.246691,7.710135
8.527288,8.290692,8.302225,9.221718,9.51152,9.707737,9.709932,9.37278,9.147821
8.194468,7.749045,7.887714,7.783847,9.042556,7.60584,8.070557,9.184002,9.134042
6.180454,6.215771,6.561692,7.304381,7.356095,7.075468,6.518792,7.721842,7.346656
6.31725,6.1781,6.361908,6.256232,6.397948,6.351656,6.340224,6.837521,6.716899
6.308671,6.313359,6.312933,6.357082,6.516813,6.278733,6.333475,6.68067,6.773935
7.330735,7.679392,7.29108,7.702831,8.268913,7.964838,8.216064,8.318777,8.385508
9.149688,10.098742,10.632087,8.934775,7.872257,8.423454,7.624349,7.740899,9.176119
11.216694,11.450627,11.563583,10.884232,9.605373,10.0048,9.234609,9.978691,10.177396
6.018713,6.100579,6.462282,6.413404,7.454656,6.837035,6.97881,7.710224,8.18727
5.963672,6.085386,6.142113,6.278772,6.300457,6.254535,6.297651,6.64123,6.427481
11.535467,11.05097,11.189799,10.461409,10.352122,10.413091,10.31492,10.126744,10.052257
6.170052,6.317977,6.28739,6.247899,6.497938,6.285454,6.471446,6.597688,6.647009
6.844354,6.723471,6.875859,6.832694,7.119961,6.743962,7.045981,8.078946,7.686755
6.48934,6.384961,6.419436,6.463918,7.407463,6.441354,7.198316,7.581884,7.573884
6.625682,7.294784,7.609352,6.311665,6.445953,6.365161,6.321101,6.438551,7.535559
6.044604,6.277796,6.881468,6.789851,6.252203,6.406295,6.289936,7.27231,8.537034
8.682809,8.095035,9.052877,9.059539,9.332351,9.077589,9.282591,9.01196,8.946012
9.022684,8.423776,8.022595,7.548645,7.413133,7.456327,7.190013,7.553342,7.390832
8.994257,8.728829,8.583475,9.470907,10.60541,9.994556,10.41299,10.506282,10.489814
9.411422,9.195626,9.934524,9.97834,8.595841,9.687298,9.293274,8.510645,8.235277
7.25521,6.946362,6.653958,6.939579,7.476594,7.140011,7.26854,7.708214,7.700985
9.110411,8.721473,9.235769,9.966299,10.989003,10.145136,10.610616,10.596572,10.827635
8.442083,7.78453,7.67536,7.849459,7.439819,7.739884,7.632624,7.493131,7.556662
6.971522,7.24228,7.431914,6.581874,6.718059,6.516493,6.771973,6.527511,6.779305
8.161514,7.962931,7.656472,7.29721,8.250633,8.226846,8.088862,8.523411,9.058492
6.348056,6.278912,6.339791,6.263701,6.824397,6.280432,6.558186,7.021572,7.376819
8.072193,7.757304,8.484829,9.15842,9.000317,8.874551,8.920861,8.816223,8.752047
8.422469,8.996352,9.204619,10.027648,8.721149,10.326827,9.186866,8.702771,8.980788
7.764473,7.382313,7.546731,7.448787,6.940265,7.192301,7.13754,7.049038,6.910286
8.318346,8.167053,7.357144,8.928509,10.792252,9.719477,10.715239,10.576625,10.356168
6.357645,6.319181,6.325299,6.389956,8.363222,6.531828,6.817805,8.340523,8.763846
6.252699,6.190223,6.261812,6.158223,7.394072,6.312786,6.518819,8.86654,10.603422
8.628801,9.191812,9.07399,10.553188,11.370437,11.316582,11.789764,10.838497,10.910386
6.740129,7.067063,7.001241,6.910627,7.213509,6.89356,7.267233,7.217421,7.254205
14.078467,13.781349,13.560927,12.85918,12.07537,12.647238,12.505496,12.01995,12.00971
6.656702,6.809659,6.383706,6.370637,6.681115,6.565621,6.685149,6.782318,6.557126
6.424887,6.587113,7.580408,7.470959,6.972942,7.309356,6.92039,6.770294,7.01204
7.67275,7.12222,6.98809,7.090912,6.319221,6.511411,6.397129,6.296957,6.175681
7.92201,8.379415,9.37711,8.149728,6.989693,7.491487,7.155536,6.756177,6.780622
13.344787,12.682346,11.373494,10.104307,8.927576,9.403849,8.736439,9.246525,10.106235
6.831429,6.726607,6.539262,6.571687,9.005499,6.465588,6.488134,10.469927,10.454327
6.433554,6.44029,6.440641,6.407341,7.378352,6.436121,6.491752,7.901227,7.543837
9.857575,9.740912,9.804555,8.832328,7.542545,8.314373,7.961995,7.464643,7.214563
6.175277,6.226569,6.366514,6.433758,6.566876,6.39973,6.408991,6.48513,6.317767
6.607841,6.577244,6.233784,6.362975,6.372044,6.517299,6.426719,6.498491,6.692864
8.303717,7.503886,7.515767,7.632679,6.699541,7.622433,7.257109,6.516877,6.370734
9.963192,9.979384,9.185535,8.157834,10.151717,8.257091,9.281055,10.390911,10.656565
12.285241,12.690204,12.834595,13.156301,13.669765,13.352187,13.613247,13.67644,13.803305
8.793088,8.808931,8.427918,9.628414,8.030718,10.047403,8.68761,7.958568,8.24674
6.28564,6.281488,6.396117,6.365414,7.584938,6.505743,6.770492,7.869472,7.298117
7.789343,7.908447,8.360063,7.541627,6.884579,7.376737,6.978199,6.675172,6.856593
7.772039,8.016927,7.767857,7.171104,7.874001,7.391468,7.723215,7.840994,8.257201
6.308001,6.406726,6.43759,6.331574,6.528742,6.366243,6.272682,7.685433,7.726689
7.961639,8.430058,7.914331,8.841158,9.007186,10.242094,9.530692,9.595279,9.277086
7.659119,7.365111,7.446729,7.842521,7.814818,7.838397,7.83974,8.089559,8.403614
6.592613,6.621563,6.553725,6.654953,6.622125,6.998071,7.201211,6.544378,6.598814
8.002035,8.247802,8.211606,7.970781,7.402326,7.843414,7.126305,7.440149,8.198489
6.379725,6.411864,6.40733,6.381391,6.245581,6.174318,6.233977,6.312116,6.589644
7.842164,8.701881,9.869293,7.889296,6.890877,7.420327,7.269025,6.929728,7.093351
6.789783,6.954001,6.758079,7.085335,8.700402,7.455664,8.275658,8.642752,9.015685
6.59417,6.557001,6.422209,6.369545,7.623363,6.555168,7.455531,7.25166,7.218484
7.859832,7.653058,7.711251,7.582734,7.033251,7.433678,7.181167,6.773738,6.706937
7.106662,7.737142,7.972192,8.851951,9.646602,9.190143,9.478968,9.577016,9.208311
9.656511,9.265393,9.187111,8.96913,8.505792,8.566066,8.65127,7.917146,7.901086
9.61434,9.53893,9.639362,9.529575,9.748602,9.804878,9.641191,9.796819,10.040936
9.761615,10.293816,10.02415,8.150726,7.833878,7.600215,7.637321,7.423396,8.002583
6.412993,6.127864,6.404749,6.556566,6.538279,6.531175,7.17762,6.192063,6.907271
9.828868,10.33681,10.826535,9.636989,8.391796,9.616155,8.99267,8.028655,8.068048
8.66531,8.90901,9.704006,9.27093,9.71411,9.301603,9.562871,9.443924,9.71481
6.185296,7.409527,8.212399,8.394653,6.945487,8.863428,7.418904,6.611749,6.509068
6.339997,6.199634,6.331947,6.236804,6.424334,6.229712,6.327517,6.51654,6.480719
7.725676,7.800247,7.910848,8.59637,8.754971,8.831899,8.905628,8.893095,8.85564
7.25216,7.586003,7.567727,7.229621,8.33877,7.450849,7.9641,8.438443,8.36817
6.238636,6.287903,6.330618,6.310619,7.097342,6.552119,6.906717,6.958533,6.616033
6.791068,7.04726,7.01574,6.353086,6.181835,6.371296,6.270519,6.090517,6.320343
6.478386,6.608397,6.842954,6.407464,6.243539,6.271587,6.359629,6.301413,6.250054
6.763927,6.8045,7.268629,7.302218,6.872214,7.521078,6.910835,6.837632,6.751295
7.271911,7.091392,7.124931,7.072778,6.941895,7.23587,7.155245,6.846604,6.732082
5.949854,6.053656,6.245537,6.218939,6.700045,6.181429,6.338764,6.539938,6.599761
9.358813,10.294077,11.283505,12.033464,12.577396,11.885653,11.742085,12.754082,12.540639
6.299689,6.861453,7.62238,7.718388,7.022137,7.508972,6.981719,7.005952,7.857064
6.93332,6.814675,7.521517,6.8977,6.865702,6.918493,6.875544,6.94391,7.110767
6.373513,6.400896,6.351735,6.209058,8.316333,6.358888,7.094763,8.536661,8.883621
8.213382,7.659223,6.898107,7.17418,7.816562,7.381449,7.800134,7.24948,7.281378
7.898541,8.88766,9.521895,8.247294,8.452367,8.309037,8.365384,8.594028,9.188969
7.746012,7.954516,8.340666,8.117476,9.30885,8.202003,8.799762,9.189635,9.652334
11.932539,11.542052,11.921383,11.51334,10.914248,11.400549,11.322566,10.81222,10.701075
7.533894,7.682479,7.510233,7.45151,7.31381,7.411555,7.379384,7.244875,7.612933
6.302267,6.323261,6.437075,6.38359,6.672156,6.461422,6.525944,6.870691,7.072929
6.44068,6.194504,6.363177,6.412138,6.524171,6.447746,6.424742,6.514885,6.622149
6.495172,6.45617,6.414382,6.441082,7.037141,6.368868,6.39512,8.672197,8.597631
9.079936,9.106715,8.217208,7.427549,7.390041,7.536205,7.222355,7.103256,7.361908
6.126674,6.167733,6.210826,6.179057,6.649321,6.17115,6.260702,7.571347,7.491272
6.29262,6.285067,6.340293,6.510388,6.430708,6.376814,6.305048,6.582176,7.019716
11.032173,10.99895,10.868231,11.452876,9.451196,11.425118,10.379582,9.407892,9.856793
6.472083,6.580175,6.339108,6.457281,7.117182,6.569739,6.973279,7.393744,7.302451
6.647647,6.713038,6.728951,6.391733,6.766008,6.475221,6.575423,6.869593,6.922019
7.968318,7.830105,7.880149,7.392108,7.364279,7.228679,7.188684,7.385632,7.567292
6.266652,6.207517,6.13983,6.180003,6.399628,6.195625,6.227707,6.350074,6.636517
10.542689,10.369034,10.268329,10.151639,8.218944,8.857311,7.961074,8.198326,8.455549
7.498506,7.619148,8.06841,7.313286,6.976708,7.131586,7.079653,6.971584,7.123853
6.424101,6.521367,7.335357,7.789596,7.060353,7.569059,7.118924,6.905041,7.877012
7.058311,7.202138,6.896496,7.497277,9.850623,8.141353,8.964674,10.647305,11.072744
8.363479,8.283536,8.142952,8.447628,10.275676,8.912384,10.209611,10.189756,10.225981
9.873608,10.283682,11.059769,10.403791,10.696875,10.184171,10.80885,10.959465,11.066092
6.582352,6.597002,7.177359,7.004888,7.74556,6.998922,7.018997,7.661032,7.751803
10.251645,11.278934,11.159482,11.371048,10.484653,10.764837,9.665487,11.945684,12.255857
6.507193,6.43109,6.606964,6.546964,7.197773,6.530502,6.839111,7.356333,7.354777
6.957057,7.085781,7.988721,9.185172,7.841852,9.769672,9.071955,7.332466,7.51533
8.70475,8.4868,8.190188,7.703647,8.438118,7.74515,7.623762,8.629623,8.755788
9.192845,8.851102,8.994747,8.890848,9.270039,8.802493,9.058385,9.424591,9.366029
8.287011,8.040323,8.035301,8.111595,8.205604,8.065544,8.263024,8.045493,8.388353
10.471322,11.371786,11.325611,9.891764,11.126788,10.859031,11.544166,10.775078,10.902117
7.750694,7.574538,7.862056,8.325276,9.508014,8.497114,9.061758,9.445392,9.437899
7.750063,8.267837,8.129667,8.565748,7.979329,8.491411,8.756706,7.654243,7.577418
6.433117,6.31966,6.551162,6.668689,6.696994,6.870864,6.806835,7.100576,7.115574
6.543481,6.475859,6.476846,6.476081,6.784371,6.567557,6.856709,7.04456,6.770467
9.171309,9.320256,10.146158,8.531964,8.092422,8.170784,8.041004,8.134463,8.635673
8.350266,8.239573,7.984256,7.281037,7.560233,7.448456,7.782778,7.586735,7.901152
7.549181,7.721052,7.798675,8.152718,8.762232,8.771326,9.072113,8.931723,8.638815
8.740052,10.088913,10.386245,10.21658,10.710936,10.256624,10.632044,10.779844,10.844286
7.812914,8.219205,7.675189,8.795976,10.47717,9.166618,10.126597,10.652385,9.818026
6.704507,6.641058,6.669634,7.002589,6.995488,7.058406,6.700391,6.935518,7.198418
6.232486,6.144535,6.248987,6.295325,6.553282,6.270259,6.296849,6.326888,6.329747
13.789176,13.434552,12.963241,13.188431,12.673769,12.995832,12.385079,12.620344,12.593669
12.459501,11.597951,11.628781,11.665319,11.362305,11.492045,11.459372,11.0243,10.913413
8.50579,8.951167,9.425199,9.405125,9.065371,9.672022,9.066263,8.975747,8.533046
13.49981,12.884407,12.225124,12.022933,12.03207,11.996098,12.099242,11.357451,11.552604
11.160743,10.840639,10.804239,10.155294,8.335328,8.846306,7.878981,9.188369,10.200597
11.58686,11.331212,9.125567,8.351313,7.51667,7.535182,7.3767,7.4492,8.000566
7.611102,7.810591,8.757534,9.668925,9.49688,10.036615,9.823259,9.691287,9.306834
11.637046,11.325093,10.414443,9.263897,8.683802,9.525489,8.952456,8.728778,9.377564
6.983838,6.653096,6.832097,7.536534,8.548418,7.761828,8.265545,8.657299,8.758406
7.113677,6.824329,7.157849,6.82405,7.280183,6.685908,7.331304,7.732697,8.084401
7.074356,7.113477,7.02617,6.862244,6.984799,6.686133,6.583172,7.177255,8.05643
6.340877,6.395473,6.923978,6.875389,6.512328,6.952851,6.614177,6.439826,6.320642
6.838528,7.043579,7.267855,6.998299,6.586024,7.042172,6.67685,6.761407,6.764016
8.115717,8.037161,8.836014,8.280465,7.653201,8.546459,7.963342,7.49777,7.502097
12.600279,12.533426,11.923225,11.152881,9.267543,10.617905,9.847672,9.144276,9.074899
7.598603,7.348054,7.165116,7.09242,7.233899,7.214813,7.378902,6.984408,6.831992
7.642799,7.896752,8.118364,8.465128,9.590216,8.429598,8.318567,10.642913,11.686654
7.148876,7.271431,7.940372,8.74557,7.415298,9.625459,8.408107,7.554203,7.752386
6.382053,6.397253,6.421819,6.382009,6.315738,6.400126,6.423529,6.46113,6.76647
7.275295,7.393341,7.421692,7.941289,9.354572,8.409118,8.806602,9.206406,9.303677
6.300584,6.194928,6.546266,6.112403,6.293289,6.021498,6.129085,6.082638,6.231464
6.702237,6.845423,7.666228,7.485844,7.323547,7.870231,7.599178,6.987522,6.891582
9.68213,9.837481,10.478116,8.771679,7.441151,8.226365,7.857093,7.147052,7.343182
6.715701,6.685517,6.840311,7.889066,8.146556,8.26953,8.203584,8.406223,8.359135
11.522501,11.04754,9.963423,9.974143,8.505834,9.275842,8.592471,8.098664,8.228171
6.819408,6.81224,6.525345,6.27634,6.37021,6.209192,6.087829,7.673035,8.970853
6.992227,7.138842,7.107881,7.289311,10.063879,8.661696,9.761687,11.651556,11.67795
8.534739,9.239178,9.10372,9.943186,11.260027,10.447392,11.144875,11.325859,11.255521
8.53025,9.062502,8.758002,9.268597,10.639445,9.477046,10.307673,10.587673,10.676584
8.922749,9.754822,9.921829,10.143821,10.483395,9.924338,10.206301,10.148894,10.461997
6.315495,6.874937,6.844619,6.983102,7.642446,7.054761,7.234374,8.055879,7.801984
7.178856,7.203925,7.571522,6.799863,6.946418,6.810968,7.104219,6.732884,6.968416
13.135926,12.599711,12.694521,12.470451,10.782749,12.08461,11.489929,10.402692,10.300111
7.567629,8.179624,9.077103,8.632817,9.718021,9.175913,9.563553,9.883224,10.119692
7.385146,7.357257,7.125901,6.63639,6.550071,6.727979,6.657495,6.356123,6.356684
11.740813,11.401409,11.508202,11.103641,10.31461,10.806861,10.594328,10.093643,10.025301
8.495553,8.215818,8.303447,7.645141,8.608439,7.676346,8.235796,8.191106,8.421179
9.000526,9.391187,10.367088,8.760215,8.525404,8.788194,8.44461,8.334687,8.412064
7.906646,7.452887,7.416285,7.426927,7.017824,7.507891,7.328065,6.978818,6.8925
6.390587,6.329571,6.330577,6.336331,6.384382,6.342195,6.381067,6.732225,6.976889
6.691358,6.632028,6.663848,6.839417,6.502057,6.802087,6.504617,6.594304,6.464691
10.580693,10.408957,10.29541,9.924476,10.803155,10.109611,9.850711,10.957777,11.161699
11.299414,11.363942,12.151575,10.892984,10.184358,10.602804,10.375662,9.869011,10.117966
6.441553,6.496559,6.469618,6.274719,6.768174,6.224046,6.415952,7.106753,7.398558
6.522504,6.675869,6.323979,6.814551,6.634187,7.20537,6.818766,6.279086,6.379837
6.863638,7.076297,7.305799,7.103693,7.065722,7.058262,7.001493,6.931486,7.137305
9.257987,9.067976,8.998543,7.578049,7.31029,7.422788,7.370479,7.207091,7.421036
6.2013,6.335636,6.380416,6.481274,6.828394,6.715497,6.850351,7.321977,8.018488
6.528772,6.746895,6.542865,6.421371,6.678744,6.331276,6.686605,6.797707,6.972439
6.207937,6.214699,6.203357,6.319828,6.274606,6.229005,6.304257,6.358783,6.472397
6.641082,6.451691,6.326105,6.468424,8.368067,6.594172,6.854866,9.16714,9.119876
7.884648,7.895049,7.351432,7.427022,8.321628,7.516974,7.931993,8.2805,8.648776
10.285049,11.484579,11.775684,9.816849,10.148083,8.78079,9.041796,9.851483,10.297398
7.008452,7.463282,7.72579,10.134241,11.42919,11.419835,11.971923,12.213448,11.953342
6.850927,6.964141,6.97621,6.914294,6.862111,6.877809,6.579952,6.739087,6.659467
6.483721,7.628752,8.187262,6.951398,6.762536,6.895016,6.738004,7.041926,7.272072
8.083051,7.824002,8.266062,7.206656,6.939298,6.976332,6.78986,7.062444,7.118559
6.23387,6.025532,6.095375,6.288433,7.053042,6.131251,6.181854,8.853315,9.278027
7.629968,7.465249,7.356402,7.943362,8.110082,8.10728,8.349862,8.053561,8.62512
9.673182,10.913168,12.212495,11.165883,10.569941,10.885357,10.665153,10.51966,10.915075
7.215496,8.013713,8.932435,8.150256,7.66977,7.919476,7.89971,7.780789,7.848476
12.814167,12.011444,11.995194,11.580805,10.389572,11.503984,10.911661,10.093072,9.894013
6.816549,7.626546,6.654721,6.326273,6.142441,6.162845,6.173319,6.195822,6.299701
9.123723,8.727941,8.208787,8.157445,8.468816,7.977152,8.235514,8.245582,8.173261
13.1989,13.733108,13.488686,13.781467,13.866664,13.7554,13.887093,13.846538,13.64262
5.96492,6.111097,6.125706,6.397421,7.143446,6.306347,6.42888,7.311764,6.676378
6.473486,6.596849,6.68445,6.99859,6.845497,6.935104,6.84912,6.954068,6.93559
6.600077,6.513129,6.611222,6.820197,7.204426,7.088456,7.122124,7.164208,7.259085
9.305222,9.319834,9.301124,9.826422,10.247318,10.355555,10.684455,10.289478,10.233935
7.541584,7.446475,7.642308,7.369703,6.931589,7.455273,7.183821,6.70571,6.724951
8.72881,9.682184,9.984323,10.274738,10.764941,10.675444,10.947715,10.705317,10.899401
7.297694,7.807397,8.556225,8.044366,7.595,8.097815,8.013394,7.589208,7.480205
6.240804,6.127997,6.367478,6.379213,7.208575,6.458087,6.90633,7.158269,7.338283
8.085914,7.699299,8.054105,8.173874,8.374129,8.150286,8.1407,8.57073,8.567802
6.440975,6.983952,8.300052,7.884693,6.911806,8.436396,7.824295,6.844276,7.683315
11.871044,11.416604,11.484961,11.755442,11.796992,11.731017,11.694952,11.768176,11.534598
13.018175,12.461135,12.053244,11.890646,12.093409,12.052725,11.994998,12.189607,12.359858
7.034294,6.931977,6.818017,6.808918,6.709256,6.878695,6.62105,6.765785,6.756093
10.026274,10.699611,9.977021,9.319919,9.038826,8.935673,9.348283,8.490626,8.89921
10.033504,11.366505,12.054511,11.609565,12.508307,12.341709,12.5186,12.500993,12.568797
12.524964,12.562542,12.610074,12.486442,8.629793,11.511561,9.688418,8.409674,9.625989
11.231766,11.951688,12.529964,11.360973,11.377158,11.390432,10.836377,10.907414,10.901454
6.267043,6.29462,6.23746,6.545128,7.24974,6.772216,6.988436,7.759838,7.805399
6.211919,6.026351,6.064872,6.152114,6.656164,5.938373,6.241783,7.888968,8.450048
6.04401,6.177956,6.140345,6.083537,6.266488,6.186391,6.337854,6.545968,6.755997
6.341521,6.231661,6.217672,6.305377,8.328729,6.553246,7.25757,8.34488,8.379611
6.876545,6.572056,6.461674,7.133113,6.61499,6.847602,6.524709,6.406693,6.234554
7.466399,7.732463,8.209974,8.357492,8.741275,8.447487,8.337423,8.649742,8.639442
6.711982,6.662317,6.604317,6.429499,6.443994,6.395008,6.56483,6.794123,7.052538
5.99342,6.066778,6.20768,6.09875,6.811019,6.228253,6.161771,7.001766,7.276407
8.75074,8.340941,7.648839,7.377551,7.812815,7.520725,7.75272,7.524215,7.371721
6.155071,6.0642,6.208594,6.051409,6.19585,6.045154,6.09217,6.813201,6.697355
7.872694,7.744352,7.211771,8.097479,7.875842,9.778945,9.277044,8.294146,8.854219
7.540323,7.753876,8.171663,7.759737,8.878015,7.92444,8.560217,9.137378,9.38525
8.406751,8.608843,9.348935,8.766494,8.134404,8.744415,8.618581,8.005055,8.05503
9.546401,9.394424,8.272,7.62624,7.375621,7.496993,7.423602,7.547247,7.852899
7.467209,7.110333,6.889657,6.889936,7.871185,6.716031,7.798727,7.970225,8.340562
6.590283,6.436121,6.241674,6.144291,6.556513,6.260293,6.391175,6.854635,7.50515
6.219382,6.334396,6.15413,6.156366,6.362905,6.116038,6.21328,6.51342,6.741821
6.302586,6.196178,6.304473,6.259114,6.712915,6.364464,6.428593,7.024329,7.154344
10.521434,11.164777,10.206675,8.491697,8.111631,7.984925,7.830619,7.904103,8.194333
6.312045,6.397811,7.241449,8.186718,7.177228,8.105701,7.555515,7.425419,7.231125
8.04157,8.584553,8.817027,9.60739,10.940962,10.078128,10.782746,10.808878,10.910322
12.610087,12.604789,12.557913,13.227204,13.423323,13.255694,13.491403,13.549898,13.584606
6.49099,6.406449,6.362559,6.55767,7.506949,7.086885,7.503077,7.601089,6.937271
8.492291,9.320172,9.071431,9.310542,9.674939,9.460793,9.502656,8.953377,9.398963
12.121859,12.667931,12.383115,12.416564,12.40564,12.501748,12.533351,12.112591,12.077296
11.127621,11.976655,11.366473,11.364471,10.798118,11.427445,10.2818,11.232369,11.35245
6.556245,6.765191,6.753014,6.41642,7.189699,6.569244,6.93041,7.553341,8.161381
6.348235,6.228828,6.280411,6.248347,9.013835,6.319139,6.500515,10.593995,10.854255
6.400733,6.279258,6.396779,6.463314,6.575312,6.320446,6.46589,7.189168,8.033435
11.755183,11.171509,10.723666,10.721022,10.45788,10.683612,10.547248,9.611803,10.076515
12.085092,12.036069,12.278335,12.096933,10.261149,11.44142,10.856505,10.214445,10.406374
6.188949,6.269527,6.171788,6.173235,6.267332,6.254729,6.245407,6.352163,6.300949
6.636556,6.772086,6.707784,6.620133,9.80553,6.641912,7.233248,10.938459,11.143283
7.416173,7.390878,7.717092,9.660772,10.272773,9.966521,10.312376,10.681943,10.582689
6.316582,6.286936,6.281314,6.32126,6.479396,6.172819,6.368253,6.649415,6.814827
9.845063,10.343763,10.492887,10.499042,12.998109,11.085643,11.821142,13.058411,13.122685
6.428993,6.849234,6.960012,7.04042,8.06063,6.866017,7.232117,8.756573,9.439639
8.250757,8.338718,9.159721,9.447692,8.878312,9.521102,9.306293,8.803323,8.883142
7.960661,7.515109,7.730883,8.267785,8.101421,7.77037,8.166382,8.108487,8.367675
7.490991,8.096026,7.89132,8.724173,9.922425,9.288772,10.077536,10.388875,10.078344
6.63621,6.664142,6.700288,6.8101,7.979635,7.384964,8.138564,7.633643,7.475071
9.187876,9.2616,10.008495,8.340675,7.218996,7.550838,6.88639,7.000458,7.579265
6.807947,6.900541,6.719281,6.481723,6.59141,6.510229,6.446634,6.736991,7.013814
6.913965,7.556598,7.284512,6.762489,6.429033,6.976153,6.532078,6.304314,6.969159
7.89818,7.775398,7.547061,8.030467,8.056878,8.088395,8.062745,8.562792,8.597922
11.075397,10.452141,10.712782,11.028959,7.440834,10.548018,8.46256,7.453699,7.358626
6.129372,6.186674,6.172557,6.102705,6.931036,6.22211,6.345259,7.583306,7.798678
6.441765,6.343397,6.315944,6.804374,8.454871,6.840166,7.666984,8.542775,8.633666
8.741375,8.069087,7.729546,7.513048,7.276307,7.600891,6.873852,6.966887,6.953371
11.561068,10.905949,10.536434,10.629287,9.890385,10.336748,9.818679,9.608469,9.618968
6.316919,6.305567,6.200994,6.27532,7.120224,6.422977,6.47631,8.638078,10.294015
6.400432,6.228648,6.102949,6.46029,6.384814,6.523912,6.581489,6.695412,6.86612
6.327103,6.223064,6.180337,6.448596,6.562071,6.437317,6.412042,6.514595,6.701524
7.522846,6.845959,6.64763,7.669831,6.911554,7.619633,7.027667,6.759232,6.882636
14.467852,14.304771,14.255938,14.233565,13.3547,13.937339,13.814623,12.947255,13.184907
7.164479,7.66779,7.636829,6.970226,6.945128,6.966849,6.910555,7.046966,6.932604
6.10338,6.205859,6.063987,6.103211,6.280813,6.15092,6.247513,6.507848,6.614876
7.072665,7.237952,7.972402,8.533104,8.480043,8.918348,8.796394,8.331651,8.562281
9.519711,9.14927,9.183586,9.215575,9.070349,9.128828,9.322782,8.924197,8.969558
8.299039,8.096651,7.659966,7.69382,8.209314,8.03964,8.227326,8.104776,8.121941
6.684761,6.535974,6.568462,6.661332,6.753586,6.703513,7.024371,6.937979,6.7407
8.513697,7.376692,6.967347,7.491862,7.322056,7.656222,7.497855,7.148937,7.097209
6.417548,6.100123,6.28115,6.309781,6.444242,6.28208,6.307935,6.271908,6.267281
6.154115,6.372601,6.908443,6.851821,6.610636,6.794097,6.858687,6.307461,6.48522
6.358405,6.294405,6.352155,6.655837,6.484805,6.57293,6.626209,6.297731,6.249711
6.328048,6.328593,6.487285,6.247609,6.501192,6.273202,6.423036,6.928046,7.053546
9.310557,8.587646,8.602767,9.436995,9.173438,9.503327,9.388656,9.348211,9.179175
8.344418,9.634204,10.010906,9.204563,11.661641,9.96033,11.004939,11.525073,11.519641
7.281181,7.55601,7.544334,7.095027,8.448039,7.575334,8.615692,8.891492,9.126665
9.729213,9.092883,8.445703,8.27198,8.610242,9.519284,8.550586,7.632913,7.060137
6.809467,6.97541,6.860046,6.72593,6.969314,6.665619,6.739203,6.974288,7.09373
